,0,1
0,0.0,0.0
1,0.001,0.06134969325153374
2,0.002,0.08895705521472393
3,0.003,0.12576687116564417
4,0.004,0.16257668711656442
5,0.005,0.20552147239263804
6,0.006,0.2361963190184049
7,0.007,0.34355828220858897
8,0.008,0.39263803680981596
9,0.009,0.4447852760736196
10,0.01,0.4969325153374233
11,0.011,0.5245398773006135
12,0.012,0.5766871165644172
13,0.013,0.6288343558282209
14,0.014,0.6840490797546013
15,0.015,0.7331288343558282
16,0.016,0.7331288343558282
17,0.017,0.7331288343558282
18,0.018,0.7392638036809815
19,0.019,0.7515337423312883
20,0.02,0.7515337423312883
21,0.021,0.7515337423312883
22,0.022,0.7515337423312883
23,0.023,0.7576687116564418
24,0.024,0.7576687116564418
25,0.025,0.7576687116564418
26,0.026,0.7576687116564418
27,0.027,0.7576687116564418
28,0.028,0.7576687116564418
29,0.029,0.7576687116564418
30,0.03,0.7576687116564418
31,0.031,0.7576687116564418
32,0.032,0.7576687116564418
33,0.033,0.7576687116564418
34,0.034,0.7576687116564418
35,0.035,0.7638036809815951
36,0.036,0.7638036809815951
37,0.037,0.7638036809815951
38,0.038,0.7699386503067485
39,0.039,0.7699386503067485
40,0.04,0.7699386503067485
41,0.041,0.7699386503067485
42,0.042,0.7699386503067485
43,0.043,0.7699386503067485
44,0.044,0.7699386503067485
45,0.045,0.7760736196319018
46,0.046,0.7760736196319018
47,0.047,0.7760736196319018
48,0.048,0.7760736196319018
49,0.049,0.7760736196319018
50,0.05,0.7760736196319018
51,0.051,0.7760736196319018
52,0.052,0.7760736196319018
53,0.053,0.7760736196319018
54,0.054,0.7760736196319018
55,0.055,0.7760736196319018
56,0.056,0.7760736196319018
57,0.057,0.7760736196319018
58,0.058,0.7760736196319018
59,0.059,0.7822085889570553
60,0.06,0.7822085889570553
61,0.061,0.7883435582822086
62,0.062,0.7883435582822086
63,0.063,0.7883435582822086
64,0.064,0.7883435582822086
65,0.065,0.7883435582822086
66,0.066,0.7883435582822086
67,0.067,0.7883435582822086
68,0.068,0.7883435582822086
69,0.069,0.7883435582822086
70,0.07,0.7883435582822086
71,0.071,0.7883435582822086
72,0.072,0.7883435582822086
73,0.073,0.7883435582822086
74,0.074,0.7883435582822086
75,0.075,0.7883435582822086
76,0.076,0.7883435582822086
77,0.077,0.7883435582822086
78,0.078,0.7883435582822086
79,0.079,0.7883435582822086
80,0.08,0.7883435582822086
81,0.081,0.7883435582822086
82,0.082,0.7883435582822086
83,0.083,0.7883435582822086
84,0.084,0.7883435582822086
85,0.085,0.7883435582822086
86,0.086,0.7883435582822086
87,0.087,0.7883435582822086
88,0.088,0.7944785276073619
89,0.089,0.7944785276073619
90,0.09,0.7944785276073619
91,0.091,0.7944785276073619
92,0.092,0.7944785276073619
93,0.093,0.7944785276073619
94,0.094,0.7944785276073619
95,0.095,0.7944785276073619
96,0.096,0.7944785276073619
97,0.097,0.7944785276073619
98,0.098,0.7944785276073619
99,0.099,0.7944785276073619
100,0.1,0.7944785276073619
101,0.101,0.8006134969325154
102,0.102,0.8006134969325154
103,0.103,0.8006134969325154
104,0.104,0.8006134969325154
105,0.105,0.8006134969325154
106,0.106,0.8006134969325154
107,0.107,0.8006134969325154
108,0.108,0.8006134969325154
109,0.109,0.8006134969325154
110,0.11,0.8006134969325154
111,0.111,0.8006134969325154
112,0.112,0.8006134969325154
113,0.113,0.8006134969325154
114,0.114,0.8006134969325154
115,0.115,0.8006134969325154
116,0.116,0.8006134969325154
117,0.117,0.8006134969325154
118,0.118,0.8006134969325154
119,0.119,0.8006134969325154
120,0.12,0.8006134969325154
121,0.121,0.8006134969325154
122,0.122,0.8006134969325154
123,0.123,0.8006134969325154
124,0.124,0.8006134969325154
125,0.125,0.8006134969325154
126,0.126,0.8006134969325154
127,0.127,0.8006134969325154
128,0.128,0.8006134969325154
129,0.129,0.8006134969325154
130,0.13,0.8006134969325154
131,0.131,0.8067484662576687
132,0.132,0.8067484662576687
133,0.133,0.8067484662576687
134,0.134,0.8067484662576687
135,0.135,0.8067484662576687
136,0.136,0.8067484662576687
137,0.137,0.8067484662576687
138,0.138,0.8128834355828221
139,0.139,0.8128834355828221
140,0.14,0.8128834355828221
141,0.141,0.8128834355828221
142,0.142,0.8128834355828221
143,0.143,0.8128834355828221
144,0.144,0.8128834355828221
145,0.145,0.8128834355828221
146,0.146,0.8128834355828221
147,0.147,0.8128834355828221
148,0.148,0.8128834355828221
149,0.149,0.8128834355828221
150,0.15,0.8128834355828221
151,0.151,0.8128834355828221
152,0.152,0.8128834355828221
153,0.153,0.8128834355828221
154,0.154,0.8128834355828221
155,0.155,0.8128834355828221
156,0.156,0.8128834355828221
157,0.157,0.8128834355828221
158,0.158,0.8128834355828221
159,0.159,0.8128834355828221
160,0.16,0.8128834355828221
161,0.161,0.8128834355828221
162,0.162,0.8190184049079754
163,0.163,0.8190184049079754
164,0.164,0.8190184049079754
165,0.165,0.8190184049079754
166,0.166,0.8190184049079754
167,0.167,0.8251533742331288
168,0.168,0.8251533742331288
169,0.169,0.8251533742331288
170,0.17,0.8251533742331288
171,0.171,0.8312883435582822
172,0.172,0.8312883435582822
173,0.173,0.8312883435582822
174,0.174,0.8374233128834356
175,0.175,0.8374233128834356
176,0.176,0.8374233128834356
177,0.177,0.843558282208589
178,0.178,0.843558282208589
179,0.179,0.843558282208589
180,0.18,0.843558282208589
181,0.181,0.843558282208589
182,0.182,0.843558282208589
183,0.183,0.843558282208589
184,0.184,0.843558282208589
185,0.185,0.843558282208589
186,0.186,0.843558282208589
187,0.187,0.843558282208589
188,0.188,0.843558282208589
189,0.189,0.843558282208589
190,0.19,0.843558282208589
191,0.191,0.843558282208589
192,0.192,0.843558282208589
193,0.193,0.8496932515337423
194,0.194,0.8496932515337423
195,0.195,0.8558282208588956
196,0.196,0.8558282208588956
197,0.197,0.8558282208588956
198,0.198,0.8619631901840491
199,0.199,0.8619631901840491
200,0.2,0.8619631901840491
201,0.201,0.8619631901840491
202,0.202,0.8619631901840491
203,0.203,0.8619631901840491
204,0.204,0.8619631901840491
205,0.205,0.8619631901840491
206,0.206,0.8680981595092024
207,0.207,0.8680981595092024
208,0.208,0.8680981595092024
209,0.209,0.8680981595092024
210,0.21,0.8803680981595092
211,0.211,0.8803680981595092
212,0.212,0.8803680981595092
213,0.213,0.8865030674846626
214,0.214,0.8865030674846626
215,0.215,0.8865030674846626
216,0.216,0.8865030674846626
217,0.217,0.8865030674846626
218,0.218,0.8865030674846626
219,0.219,0.8865030674846626
220,0.22,0.8987730061349694
221,0.221,0.8987730061349694
222,0.222,0.8987730061349694
223,0.223,0.8987730061349694
224,0.224,0.9049079754601227
225,0.225,0.9049079754601227
226,0.226,0.9110429447852761
227,0.227,0.9110429447852761
228,0.228,0.9110429447852761
229,0.229,0.9110429447852761
230,0.23,0.9110429447852761
231,0.231,0.9171779141104295
232,0.232,0.9171779141104295
233,0.233,0.9171779141104295
234,0.234,0.9171779141104295
235,0.235,0.9171779141104295
236,0.236,0.9171779141104295
237,0.237,0.9233128834355828
238,0.238,0.9233128834355828
239,0.239,0.9233128834355828
240,0.24,0.9233128834355828
241,0.241,0.9233128834355828
242,0.242,0.9233128834355828
243,0.243,0.9233128834355828
244,0.244,0.9233128834355828
245,0.245,0.9233128834355828
246,0.246,0.9233128834355828
247,0.247,0.9233128834355828
248,0.248,0.9233128834355828
249,0.249,0.9294478527607362
250,0.25,0.9294478527607362
251,0.251,0.9294478527607362
252,0.252,0.9294478527607362
253,0.253,0.9294478527607362
254,0.254,0.9294478527607362
255,0.255,0.9294478527607362
256,0.256,0.9294478527607362
257,0.257,0.9294478527607362
258,0.258,0.9294478527607362
259,0.259,0.9294478527607362
260,0.26,0.9294478527607362
261,0.261,0.9294478527607362
262,0.262,0.9294478527607362
263,0.263,0.9294478527607362
264,0.264,0.9355828220858895
265,0.265,0.9355828220858895
266,0.266,0.9355828220858895
267,0.267,0.9355828220858895
268,0.268,0.9355828220858895
269,0.269,0.9355828220858895
270,0.27,0.9355828220858895
271,0.271,0.9355828220858895
272,0.272,0.9355828220858895
273,0.273,0.9355828220858895
274,0.274,0.9355828220858895
275,0.275,0.9355828220858895
276,0.276,0.9355828220858895
277,0.277,0.9355828220858895
278,0.278,0.9355828220858895
279,0.279,0.9355828220858895
280,0.28,0.941717791411043
281,0.281,0.941717791411043
282,0.282,0.941717791411043
283,0.283,0.941717791411043
284,0.284,0.941717791411043
285,0.285,0.941717791411043
286,0.286,0.941717791411043
287,0.287,0.941717791411043
288,0.288,0.941717791411043
289,0.289,0.941717791411043
290,0.29,0.941717791411043
291,0.291,0.941717791411043
292,0.292,0.941717791411043
293,0.293,0.941717791411043
294,0.294,0.9478527607361963
295,0.295,0.9478527607361963
296,0.296,0.9478527607361963
297,0.297,0.9478527607361963
298,0.298,0.9478527607361963
299,0.299,0.9478527607361963
300,0.3,0.9478527607361963
301,0.301,0.9478527607361963
302,0.302,0.9478527607361963
303,0.303,0.9478527607361963
304,0.304,0.9478527607361963
305,0.305,0.9478527607361963
306,0.306,0.9478527607361963
307,0.307,0.9478527607361963
308,0.308,0.9539877300613497
309,0.309,0.9601226993865031
310,0.31,0.9601226993865031
311,0.311,0.9601226993865031
312,0.312,0.9601226993865031
313,0.313,0.9601226993865031
314,0.314,0.9601226993865031
315,0.315,0.9601226993865031
316,0.316,0.9601226993865031
317,0.317,0.9601226993865031
318,0.318,0.9601226993865031
319,0.319,0.9601226993865031
320,0.32,0.9601226993865031
321,0.321,0.9601226993865031
322,0.322,0.9601226993865031
323,0.323,0.9601226993865031
324,0.324,0.9601226993865031
325,0.325,0.9601226993865031
326,0.326,0.9601226993865031
327,0.327,0.9601226993865031
328,0.328,0.9601226993865031
329,0.329,0.9601226993865031
330,0.33,0.9601226993865031
331,0.331,0.9601226993865031
332,0.332,0.9601226993865031
333,0.333,0.9601226993865031
334,0.334,0.9601226993865031
335,0.335,0.9601226993865031
336,0.336,0.9662576687116564
337,0.337,0.9723926380368098
338,0.338,0.9785276073619632
339,0.339,0.9785276073619632
340,0.34,0.9785276073619632
341,0.341,0.9785276073619632
342,0.342,0.9785276073619632
343,0.343,0.9785276073619632
344,0.344,0.9785276073619632
345,0.345,0.9785276073619632
346,0.346,0.9846625766871165
347,0.347,0.9846625766871165
348,0.348,0.9846625766871165
349,0.349,0.9846625766871165
350,0.35,0.9846625766871165
351,0.351,0.9846625766871165
352,0.352,0.9846625766871165
353,0.353,0.9846625766871165
354,0.354,0.9846625766871165
355,0.355,0.9846625766871165
356,0.356,0.9846625766871165
357,0.357,0.9846625766871165
358,0.358,0.9846625766871165
359,0.359,0.9846625766871165
360,0.36,0.9846625766871165
361,0.361,0.9846625766871165
362,0.362,0.9846625766871165
363,0.363,0.9846625766871165
364,0.364,0.9846625766871165
365,0.365,0.9846625766871165
366,0.366,0.9846625766871165
367,0.367,0.9846625766871165
368,0.368,0.99079754601227
369,0.369,0.99079754601227
370,0.37,0.99079754601227
371,0.371,0.99079754601227
372,0.372,0.99079754601227
373,0.373,0.99079754601227
374,0.374,0.99079754601227
375,0.375,0.99079754601227
376,0.376,0.99079754601227
377,0.377,0.99079754601227
378,0.378,0.99079754601227
379,0.379,0.99079754601227
380,0.38,0.99079754601227
381,0.381,0.99079754601227
382,0.382,0.99079754601227
383,0.383,0.99079754601227
384,0.384,0.99079754601227
385,0.385,0.99079754601227
386,0.386,0.99079754601227
387,0.387,0.99079754601227
388,0.388,0.99079754601227
389,0.389,0.99079754601227
390,0.39,0.99079754601227
391,0.391,0.99079754601227
392,0.392,0.99079754601227
393,0.393,0.99079754601227
394,0.394,0.99079754601227
395,0.395,0.99079754601227
396,0.396,0.99079754601227
397,0.397,0.99079754601227
398,0.398,0.99079754601227
399,0.399,0.99079754601227
400,0.4,0.99079754601227
401,0.401,0.99079754601227
402,0.402,0.99079754601227
403,0.403,0.99079754601227
404,0.404,0.99079754601227
405,0.405,0.99079754601227
406,0.406,0.99079754601227
407,0.407,0.99079754601227
408,0.408,0.99079754601227
409,0.409,0.99079754601227
410,0.41,0.99079754601227
411,0.411,0.99079754601227
412,0.412,0.99079754601227
413,0.413,0.99079754601227
414,0.414,0.99079754601227
415,0.415,0.99079754601227
416,0.416,0.99079754601227
417,0.417,0.99079754601227
418,0.418,0.99079754601227
419,0.419,0.99079754601227
420,0.42,0.99079754601227
421,0.421,0.99079754601227
422,0.422,0.99079754601227
423,0.423,0.99079754601227
424,0.424,0.99079754601227
425,0.425,0.99079754601227
426,0.426,0.99079754601227
427,0.427,0.99079754601227
428,0.428,0.99079754601227
429,0.429,0.99079754601227
430,0.43,0.99079754601227
431,0.431,0.99079754601227
432,0.432,0.99079754601227
433,0.433,0.99079754601227
434,0.434,0.99079754601227
435,0.435,0.99079754601227
436,0.436,0.99079754601227
437,0.437,0.99079754601227
438,0.438,0.99079754601227
439,0.439,0.99079754601227
440,0.44,0.99079754601227
441,0.441,0.99079754601227
442,0.442,0.99079754601227
443,0.443,0.99079754601227
444,0.444,0.99079754601227
445,0.445,0.99079754601227
446,0.446,0.99079754601227
447,0.447,0.99079754601227
448,0.448,0.99079754601227
449,0.449,0.99079754601227
450,0.45,0.99079754601227
451,0.451,0.99079754601227
452,0.452,0.99079754601227
453,0.453,0.99079754601227
454,0.454,0.99079754601227
455,0.455,0.99079754601227
456,0.456,0.99079754601227
457,0.457,0.99079754601227
458,0.458,0.99079754601227
459,0.459,0.99079754601227
460,0.46,0.99079754601227
461,0.461,0.9938650306748467
462,0.462,0.9938650306748467
463,0.463,0.9938650306748467
464,0.464,0.9938650306748467
465,0.465,0.9938650306748467
466,0.466,0.9938650306748467
467,0.467,0.9938650306748467
468,0.468,0.9938650306748467
469,0.469,0.9938650306748467
470,0.47,0.9938650306748467
471,0.471,0.9938650306748467
472,0.472,0.9938650306748467
473,0.473,0.9938650306748467
474,0.474,0.9938650306748467
475,0.475,0.9938650306748467
476,0.476,0.9938650306748467
477,0.477,0.9938650306748467
478,0.478,0.9938650306748467
479,0.479,0.9938650306748467
480,0.48,0.9938650306748467
481,0.481,0.9938650306748467
482,0.482,0.9938650306748467
483,0.483,0.9938650306748467
484,0.484,0.9938650306748467
485,0.485,0.9938650306748467
486,0.486,0.9938650306748467
487,0.487,0.9938650306748467
488,0.488,0.9938650306748467
489,0.489,0.9938650306748467
490,0.49,0.9938650306748467
491,0.491,0.9938650306748467
492,0.492,0.9938650306748467
493,0.493,0.9938650306748467
494,0.494,0.9938650306748467
495,0.495,0.9938650306748467
496,0.496,0.9938650306748467
497,0.497,0.9938650306748467
498,0.498,0.9938650306748467
499,0.499,0.9938650306748467
500,0.5,0.9938650306748467
501,0.501,0.9938650306748467
502,0.502,0.9938650306748467
503,0.503,0.9938650306748467
504,0.504,0.9938650306748467
505,0.505,0.9938650306748467
506,0.506,0.9938650306748467
507,0.507,0.9938650306748467
508,0.508,0.9938650306748467
509,0.509,0.9938650306748467
510,0.51,0.9938650306748467
511,0.511,0.9938650306748467
512,0.512,0.9938650306748467
513,0.513,0.9938650306748467
514,0.514,0.9938650306748467
515,0.515,0.9938650306748467
516,0.516,0.9938650306748467
517,0.517,0.9938650306748467
518,0.518,0.9938650306748467
519,0.519,0.9938650306748467
520,0.52,0.9938650306748467
521,0.521,0.9938650306748467
522,0.522,0.9938650306748467
523,0.523,0.9938650306748467
524,0.524,0.9938650306748467
525,0.525,0.9938650306748467
526,0.526,0.9938650306748467
527,0.527,0.9938650306748467
528,0.528,0.9938650306748467
529,0.529,0.9938650306748467
530,0.53,0.9938650306748467
531,0.531,0.9938650306748467
532,0.532,0.9938650306748467
533,0.533,0.9938650306748467
534,0.534,0.9938650306748467
535,0.535,0.9938650306748467
536,0.536,0.9938650306748467
537,0.537,0.9938650306748467
538,0.538,0.9938650306748467
539,0.539,0.9938650306748467
540,0.54,0.9938650306748467
541,0.541,0.9938650306748467
542,0.542,0.9938650306748467
543,0.543,0.9938650306748467
544,0.544,0.9938650306748467
545,0.545,0.9938650306748467
546,0.546,0.9938650306748467
547,0.547,0.9938650306748467
548,0.548,0.9938650306748467
549,0.549,0.9938650306748467
550,0.55,0.9938650306748467
551,0.551,0.9938650306748467
552,0.552,0.9938650306748467
553,0.553,0.9938650306748467
554,0.554,0.9938650306748467
555,0.555,0.9938650306748467
556,0.556,0.9938650306748467
557,0.557,0.9938650306748467
558,0.558,0.9938650306748467
559,0.559,0.9938650306748467
560,0.56,0.9938650306748467
561,0.561,0.9938650306748467
562,0.562,0.9938650306748467
563,0.563,0.9938650306748467
564,0.564,0.9938650306748467
565,0.565,0.9938650306748467
566,0.566,0.9938650306748467
567,0.567,0.9938650306748467
568,0.568,0.9938650306748467
569,0.569,0.9938650306748467
570,0.57,0.9938650306748467
571,0.571,0.9938650306748467
572,0.572,0.9938650306748467
573,0.573,0.9938650306748467
574,0.574,0.9938650306748467
575,0.575,0.9938650306748467
576,0.576,0.9938650306748467
577,0.577,0.9938650306748467
578,0.578,0.9938650306748467
579,0.579,0.9938650306748467
580,0.58,0.9938650306748467
581,0.581,0.9938650306748467
582,0.582,0.9938650306748467
583,0.583,0.9938650306748467
584,0.584,0.9938650306748467
585,0.585,0.9938650306748467
586,0.586,0.9938650306748467
587,0.587,0.9938650306748467
588,0.588,0.9938650306748467
589,0.589,0.9938650306748467
590,0.59,0.9938650306748467
591,0.591,0.9938650306748467
592,0.592,0.9938650306748467
593,0.593,0.9938650306748467
594,0.594,0.9938650306748467
595,0.595,0.9938650306748467
596,0.596,0.9938650306748467
597,0.597,0.9938650306748467
598,0.598,0.9938650306748467
599,0.599,0.9938650306748467
600,0.6,0.9938650306748467
601,0.601,0.9938650306748467
602,0.602,0.9938650306748467
603,0.603,0.9938650306748467
604,0.604,0.9938650306748467
605,0.605,0.9938650306748467
606,0.606,0.9938650306748467
607,0.607,0.9938650306748467
608,0.608,0.9938650306748467
609,0.609,0.9938650306748467
610,0.61,0.9938650306748467
611,0.611,0.9938650306748467
612,0.612,0.9938650306748467
613,0.613,0.9938650306748467
614,0.614,0.9938650306748467
615,0.615,0.9938650306748467
616,0.616,0.9938650306748467
617,0.617,0.9938650306748467
618,0.618,0.9938650306748467
619,0.619,0.9938650306748467
620,0.62,0.9938650306748467
621,0.621,0.9938650306748467
622,0.622,0.9938650306748467
623,0.623,0.9938650306748467
624,0.624,0.9938650306748467
625,0.625,0.9938650306748467
626,0.626,0.9938650306748467
627,0.627,0.9938650306748467
628,0.628,0.9938650306748467
629,0.629,0.9938650306748467
630,0.63,0.9938650306748467
631,0.631,0.9938650306748467
632,0.632,0.9938650306748467
633,0.633,0.9938650306748467
634,0.634,0.9938650306748467
635,0.635,0.9938650306748467
636,0.636,0.9938650306748467
637,0.637,0.9938650306748467
638,0.638,0.9938650306748467
639,0.639,0.9938650306748467
640,0.64,0.9938650306748467
641,0.641,0.9938650306748467
642,0.642,0.9938650306748467
643,0.643,0.9938650306748467
644,0.644,0.9938650306748467
645,0.645,0.9938650306748467
646,0.646,0.9938650306748467
647,0.647,0.9938650306748467
648,0.648,0.9938650306748467
649,0.649,0.9938650306748467
650,0.65,0.9938650306748467
651,0.651,0.9938650306748467
652,0.652,0.9938650306748467
653,0.653,0.9938650306748467
654,0.654,0.9938650306748467
655,0.655,0.9938650306748467
656,0.656,0.9938650306748467
657,0.657,0.9938650306748467
658,0.658,0.9938650306748467
659,0.659,0.9938650306748467
660,0.66,0.9938650306748467
661,0.661,0.9938650306748467
662,0.662,0.9938650306748467
663,0.663,0.9938650306748467
664,0.664,0.9938650306748467
665,0.665,0.9938650306748467
666,0.666,0.9938650306748467
667,0.667,0.9938650306748467
668,0.668,0.9938650306748467
669,0.669,0.9938650306748467
670,0.67,0.9938650306748467
671,0.671,0.9938650306748467
672,0.672,0.9938650306748467
673,0.673,0.9938650306748467
674,0.674,0.9938650306748467
675,0.675,0.9938650306748467
676,0.676,0.9938650306748467
677,0.677,0.9938650306748467
678,0.678,0.9938650306748467
679,0.679,0.9938650306748467
680,0.68,0.9938650306748467
681,0.681,0.9938650306748467
682,0.682,0.9938650306748467
683,0.683,0.9938650306748467
684,0.684,0.9938650306748467
685,0.685,0.9938650306748467
686,0.686,0.9938650306748467
687,0.687,0.9938650306748467
688,0.688,0.9938650306748467
689,0.689,0.9938650306748467
690,0.69,0.9938650306748467
691,0.691,0.9938650306748467
692,0.692,0.9938650306748467
693,0.693,0.9938650306748467
694,0.694,0.9938650306748467
695,0.695,0.9938650306748467
696,0.696,0.9938650306748467
697,0.697,0.9938650306748467
698,0.698,0.9938650306748467
699,0.699,0.9938650306748467
700,0.7,0.9938650306748467
701,0.701,0.9938650306748467
702,0.702,0.9938650306748467
703,0.703,0.9938650306748467
704,0.704,0.9938650306748467
705,0.705,0.9938650306748467
706,0.706,0.9938650306748467
707,0.707,0.9938650306748467
708,0.708,0.9938650306748467
709,0.709,0.9938650306748467
710,0.71,0.9938650306748467
711,0.711,0.9938650306748467
712,0.712,0.9938650306748467
713,0.713,0.9938650306748467
714,0.714,0.9938650306748467
715,0.715,0.9938650306748467
716,0.716,0.9938650306748467
717,0.717,0.9938650306748467
718,0.718,0.9938650306748467
719,0.719,0.9938650306748467
720,0.72,0.9938650306748467
721,0.721,0.9938650306748467
722,0.722,0.9938650306748467
723,0.723,0.9938650306748467
724,0.724,0.9938650306748467
725,0.725,0.9938650306748467
726,0.726,0.9938650306748467
727,0.727,0.9938650306748467
728,0.728,0.9938650306748467
729,0.729,0.9938650306748467
730,0.73,0.9938650306748467
731,0.731,0.9938650306748467
732,0.732,0.9938650306748467
733,0.733,0.9938650306748467
734,0.734,0.9938650306748467
735,0.735,0.9938650306748467
736,0.736,0.9938650306748467
737,0.737,0.9938650306748467
738,0.738,0.9938650306748467
739,0.739,0.9938650306748467
740,0.74,0.9938650306748467
741,0.741,0.9938650306748467
742,0.742,0.9938650306748467
743,0.743,0.9938650306748467
744,0.744,0.9938650306748467
745,0.745,0.9938650306748467
746,0.746,0.9938650306748467
747,0.747,0.9938650306748467
748,0.748,0.9938650306748467
749,0.749,0.9938650306748467
750,0.75,0.9938650306748467
751,0.751,0.9938650306748467
752,0.752,0.9938650306748467
753,0.753,0.9938650306748467
754,0.754,0.9938650306748467
755,0.755,0.9938650306748467
756,0.756,0.9938650306748467
757,0.757,0.9938650306748467
758,0.758,0.9938650306748467
759,0.759,0.9938650306748467
760,0.76,0.9938650306748467
761,0.761,0.9938650306748467
762,0.762,0.9938650306748467
763,0.763,0.9938650306748467
764,0.764,0.9938650306748467
765,0.765,0.9938650306748467
766,0.766,0.9938650306748467
767,0.767,0.9938650306748467
768,0.768,0.9938650306748467
769,0.769,0.9938650306748467
